"pais","casos","casos_acumulados","fallecidos","fallecidos_acumulados","fecha","bbdd","region"
"Belgium",34,72,0,0,2020-03-04,"OMS","Global"
"Belgium",53,125,0,0,2020-03-05,"OMS","Global"
"Belgium",81,206,0,0,2020-03-06,"OMS","Global"
"Belgium",110,316,0,0,2020-03-07,"OMS","Global"
"Belgium",27,343,0,0,2020-03-08,"OMS","Global"
"Belgium",64,407,0,0,2020-03-09,"OMS","Global"
"Belgium",94,501,1,1,2020-03-10,"OMS","Global"
"Belgium",99,600,0,1,2020-03-11,"OMS","Global"
"Belgium",268,868,9,10,2020-03-12,"OMS","Global"
"Belgium",250,1118,1,11,2020-03-13,"OMS","Global"
"Belgium",338,1456,3,14,2020-03-14,"OMS","Global"
"Belgium",179,1635,5,19,2020-03-15,"OMS","Global"
"Belgium",214,1849,5,24,2020-03-16,"OMS","Global"
"Belgium",387,2236,12,36,2020-03-17,"OMS","Global"
"Belgium",422,2658,10,46,2020-03-18,"OMS","Global"
"Belgium",534,3192,23,69,2020-03-19,"OMS","Global"
"Belgium",713,3905,34,103,2020-03-20,"OMS","Global"
"Belgium",662,4567,37,140,2020-03-21,"OMS","Global"
"Belgium",469,5036,40,180,2020-03-22,"OMS","Global"
"Belgium",486,5522,47,227,2020-03-23,"OMS","Global"
"Belgium",1328,6850,78,305,2020-03-24,"OMS","Global"
"Belgium",1195,8045,78,383,2020-03-25,"OMS","Global"
"Belgium",1199,9244,107,490,2020-03-26,"OMS","Global"
"Belgium",1363,10607,103,593,2020-03-27,"OMS","Global"
"Belgium",1518,12125,128,721,2020-03-28,"OMS","Global"
"Belgium",844,12969,142,863,2020-03-29,"OMS","Global"
"Belgium",683,13652,149,1012,2020-03-30,"OMS","Global"
"Belgium",1738,15390,170,1182,2020-03-31,"OMS","Global"
"Belgium",1681,17071,208,1390,2020-04-01,"OMS","Global"
"Belgium",1516,18587,233,1623,2020-04-02,"OMS","Global"
"Belgium",1478,20065,219,1842,2020-04-03,"OMS","Global"
"Belgium",1694,21759,236,2078,2020-04-04,"OMS","Global"
"Belgium",922,22681,271,2349,2020-04-05,"OMS","Global"
"Belgium",665,23346,248,2597,2020-04-06,"OMS","Global"
"Belgium",1934,25280,256,2853,2020-04-07,"OMS","Global"
"Belgium",1515,26795,278,3131,2020-04-08,"OMS","Global"
"Belgium",1598,28393,322,3453,2020-04-09,"OMS","Global"
"Belgium",2239,30632,273,3726,2020-04-10,"OMS","Global"
"Belgium",2336,32968,301,4027,2020-04-11,"OMS","Global"
"Belgium",1029,33997,284,4311,2020-04-12,"OMS","Global"
"Belgium",524,34521,266,4577,2020-04-13,"OMS","Global"
"Belgium",537,35058,277,4854,2020-04-14,"OMS","Global"
"Belgium",1560,36618,261,5115,2020-04-15,"OMS","Global"
"Belgium",1633,38251,281,5396,2020-04-16,"OMS","Global"
"Belgium",1674,39925,246,5642,2020-04-17,"OMS","Global"
"Belgium",1394,41319,204,5846,2020-04-18,"OMS","Global"
"Belgium",722,42041,208,6054,2020-04-19,"OMS","Global"
"Belgium",443,42484,191,6245,2020-04-20,"OMS","Global"
"Belgium",1276,43760,203,6448,2020-04-21,"OMS","Global"
"Belgium",1270,45030,203,6651,2020-04-22,"OMS","Global"
"Belgium",777,45807,181,6832,2020-04-23,"OMS","Global"
"Belgium",976,46783,155,6987,2020-04-24,"OMS","Global"
"Belgium",811,47594,155,7142,2020-04-25,"OMS","Global"
"Belgium",388,47982,142,7284,2020-04-26,"OMS","Global"
"Belgium",205,48187,153,7437,2020-04-27,"OMS","Global"
"Belgium",755,48942,134,7571,2020-04-28,"OMS","Global"
"Belgium",569,49511,110,7681,2020-04-29,"OMS","Global"
"Belgium",522,50033,106,7787,2020-04-30,"OMS","Global"
"Belgium",586,50619,88,7875,2020-05-01,"OMS","Global"
"Belgium",237,50856,93,7968,2020-05-02,"OMS","Global"
"Belgium",286,51142,76,8044,2020-05-03,"OMS","Global"
"Belgium",140,51282,94,8138,2020-05-04,"OMS","Global"
"Belgium",670,51952,93,8231,2020-05-05,"OMS","Global"
"Belgium",546,52498,81,8312,2020-05-06,"OMS","Global"
"Belgium",552,53050,75,8387,2020-05-07,"OMS","Global"
"Belgium",442,53492,70,8457,2020-05-08,"OMS","Global"
"Belgium",483,53975,74,8531,2020-05-09,"OMS","Global"
"Belgium",240,54215,71,8602,2020-05-10,"OMS","Global"
"Belgium",118,54333,73,8675,2020-05-11,"OMS","Global"
"Belgium",476,54809,65,8740,2020-05-12,"OMS","Global"
"Belgium",395,55204,45,8785,2020-05-13,"OMS","Global"
"Belgium",321,55525,57,8842,2020-05-14,"OMS","Global"
"Belgium",305,55830,43,8885,2020-05-15,"OMS","Global"
"Belgium",346,56176,45,8930,2020-05-16,"OMS","Global"
"Belgium",147,56323,29,8959,2020-05-17,"OMS","Global"
"Belgium",81,56404,31,8990,2020-05-18,"OMS","Global"
"Belgium",317,56721,36,9026,2020-05-19,"OMS","Global"
"Belgium",292,57013,32,9058,2020-05-20,"OMS","Global"
"Belgium",385,57398,30,9088,2020-05-21,"OMS","Global"
"Belgium",70,57468,35,9123,2020-05-22,"OMS","Global"
"Belgium",248,57716,41,9164,2020-05-23,"OMS","Global"
"Belgium",123,57839,26,9190,2020-05-24,"OMS","Global"
"Belgium",75,57914,34,9224,2020-05-25,"OMS","Global"
"Belgium",314,58228,26,9250,2020-05-26,"OMS","Global"
"Belgium",202,58430,24,9274,2020-05-27,"OMS","Global"
"Belgium",182,58612,24,9298,2020-05-28,"OMS","Global"
"Belgium",171,58783,27,9325,2020-05-29,"OMS","Global"
"Belgium",165,58948,16,9341,2020-05-30,"OMS","Global"
"Belgium",61,59009,24,9365,2020-05-31,"OMS","Global"
"Belgium",49,59058,21,9386,2020-06-01,"OMS","Global"
"Belgium",59,59117,21,9407,2020-06-02,"OMS","Global"
"Belgium",181,59298,24,9431,2020-06-03,"OMS","Global"
"Belgium",159,59457,19,9450,2020-06-04,"OMS","Global"
"Belgium",172,59629,14,9464,2020-06-05,"OMS","Global"
"Belgium",154,59783,12,9476,2020-06-06,"OMS","Global"
"Belgium",69,59852,11,9487,2020-06-07,"OMS","Global"
"Belgium",53,59905,12,9499,2020-06-08,"OMS","Global"
"Belgium",152,60057,9,9508,2020-06-09,"OMS","Global"
"Belgium",145,60202,12,9520,2020-06-10,"OMS","Global"
"Belgium",119,60321,12,9532,2020-06-11,"OMS","Global"
"Belgium",95,60416,7,9539,2020-06-12,"OMS","Global"
"Belgium",89,60505,10,9549,2020-06-13,"OMS","Global"
"Belgium",49,60554,5,9554,2020-06-14,"OMS","Global"
"Belgium",22,60576,4,9558,2020-06-15,"OMS","Global"
"Belgium",147,60723,8,9566,2020-06-16,"OMS","Global"
"Belgium",99,60822,7,9573,2020-06-17,"OMS","Global"
"Belgium",123,60945,7,9580,2020-06-18,"OMS","Global"
"Belgium",108,61053,5,9585,2020-06-19,"OMS","Global"
"Belgium",121,61174,4,9589,2020-06-20,"OMS","Global"
"Belgium",50,61224,3,9592,2020-06-21,"OMS","Global"
"Belgium",20,61244,9,9601,2020-06-22,"OMS","Global"
"Belgium",143,61387,12,9613,2020-06-23,"OMS","Global"
"Belgium",110,61497,4,9617,2020-06-24,"OMS","Global"
"Belgium",100,61597,4,9621,2020-06-25,"OMS","Global"
"Belgium",76,61673,5,9626,2020-06-26,"OMS","Global"
"Belgium",113,61786,2,9628,2020-06-27,"OMS","Global"
"Belgium",41,61827,8,9636,2020-06-28,"OMS","Global"
"Belgium",24,61851,5,9641,2020-06-29,"OMS","Global"
"Belgium",127,61978,3,9644,2020-06-30,"OMS","Global"
"Belgium",100,62078,8,9652,2020-07-01,"OMS","Global"
"Belgium",135,62213,2,9654,2020-07-02,"OMS","Global"
"Belgium",93,62306,5,9659,2020-07-03,"OMS","Global"
"Belgium",94,62400,2,9661,2020-07-04,"OMS","Global"
"Belgium",64,62464,3,9664,2020-07-05,"OMS","Global"
"Belgium",24,62488,2,9666,2020-07-06,"OMS","Global"
"Belgium",112,62600,1,9667,2020-07-07,"OMS","Global"
"Belgium",99,62699,3,9670,2020-07-08,"OMS","Global"
"Belgium",137,62836,1,9671,2020-07-09,"OMS","Global"
"Belgium",124,62960,2,9673,2020-07-10,"OMS","Global"
"Belgium",127,63087,0,9673,2020-07-11,"OMS","Global"
"Belgium",62,63149,2,9675,2020-07-12,"OMS","Global"
"Belgium",43,63192,4,9679,2020-07-13,"OMS","Global"
"Belgium",224,63416,1,9680,2020-07-14,"OMS","Global"
"Belgium",207,63623,3,9683,2020-07-15,"OMS","Global"
"Belgium",260,63883,5,9688,2020-07-16,"OMS","Global"
"Belgium",226,64109,5,9693,2020-07-17,"OMS","Global"
"Belgium",274,64383,2,9695,2020-07-18,"OMS","Global"
"Belgium",130,64513,3,9698,2020-07-19,"OMS","Global"
"Belgium",64,64577,1,9699,2020-07-20,"OMS","Global"
"Belgium",443,65020,2,9701,2020-07-21,"OMS","Global"
"Belgium",145,65165,1,9702,2020-07-22,"OMS","Global"
"Belgium",553,65718,2,9704,2020-07-23,"OMS","Global"
"Belgium",439,66157,2,9706,2020-07-24,"OMS","Global"
"Belgium",496,66653,5,9711,2020-07-25,"OMS","Global"
"Belgium",229,66882,1,9712,2020-07-26,"OMS","Global"
"Belgium",184,67066,2,9714,2020-07-27,"OMS","Global"
"Belgium",595,67661,6,9720,2020-07-28,"OMS","Global"
"Belgium",685,68346,1,9721,2020-07-29,"OMS","Global"
"Belgium",703,69049,3,9724,2020-07-30,"OMS","Global"
"Belgium",635,69684,2,9726,2020-07-31,"OMS","Global"
"Belgium",684,70368,3,9729,2020-08-01,"OMS","Global"
"Belgium",309,70677,2,9731,2020-08-02,"OMS","Global"
"Belgium",148,70825,5,9736,2020-08-03,"OMS","Global"
"Belgium",794,71619,4,9740,2020-08-04,"OMS","Global"
"Belgium",813,72432,7,9747,2020-08-05,"OMS","Global"
"Belgium",767,73199,5,9752,2020-08-06,"OMS","Global"
"Belgium",769,73968,4,9756,2020-08-07,"OMS","Global"
"Belgium",771,74739,6,9762,2020-08-08,"OMS","Global"
"Belgium",304,75043,2,9764,2020-08-09,"OMS","Global"
"Belgium",122,75165,5,9769,2020-08-10,"OMS","Global"
"Belgium",873,76038,11,9780,2020-08-11,"OMS","Global"
"Belgium",718,76756,13,9793,2020-08-12,"OMS","Global"
"Belgium",609,77365,11,9804,2020-08-13,"OMS","Global"
"Belgium",669,78034,12,9816,2020-08-14,"OMS","Global"
"Belgium",587,78621,12,9828,2020-08-15,"OMS","Global"
"Belgium",163,78784,10,9838,2020-08-16,"OMS","Global"
"Belgium",132,78916,8,9846,2020-08-17,"OMS","Global"
"Belgium",707,79623,7,9853,2020-08-18,"OMS","Global"
"Belgium",725,80348,11,9864,2020-08-19,"OMS","Global"
"Belgium",612,80960,9,9873,2020-08-20,"OMS","Global"
"Belgium",581,81541,5,9878,2020-08-21,"OMS","Global"
"Belgium",510,82051,3,9881,2020-08-22,"OMS","Global"
"Belgium",203,82254,5,9886,2020-08-23,"OMS","Global"
"Belgium",115,82369,3,9889,2020-08-24,"OMS","Global"
"Belgium",607,82976,5,9894,2020-08-25,"OMS","Global"
"Belgium",527,83503,5,9899,2020-08-26,"OMS","Global"
"Belgium",526,84029,4,9903,2020-08-27,"OMS","Global"
"Belgium",535,84564,3,9906,2020-08-28,"OMS","Global"
"Belgium",614,85178,4,9910,2020-08-29,"OMS","Global"
"Belgium",195,85373,6,9916,2020-08-30,"OMS","Global"
"Belgium",117,85490,1,9917,2020-08-31,"OMS","Global"
"Belgium",634,86124,3,9920,2020-09-01,"OMS","Global"
"Belgium",565,86689,3,9923,2020-09-02,"OMS","Global"
"Belgium",574,87263,3,9926,2020-09-03,"OMS","Global"
"Belgium",677,87940,4,9930,2020-09-04,"OMS","Global"
"Belgium",728,88668,2,9932,2020-09-05,"OMS","Global"
"Belgium",322,88990,1,9933,2020-09-06,"OMS","Global"
"Belgium",155,89145,3,9936,2020-09-07,"OMS","Global"
"Belgium",918,90063,4,9940,2020-09-08,"OMS","Global"
"Belgium",871,90934,3,9943,2020-09-09,"OMS","Global"
"Belgium",1024,91958,2,9945,2020-09-10,"OMS","Global"
"Belgium",1143,93101,3,9948,2020-09-11,"OMS","Global"
"Belgium",1284,94385,5,9953,2020-09-12,"OMS","Global"
"Belgium",617,95002,1,9954,2020-09-13,"OMS","Global"
"Belgium",301,95303,1,9955,2020-09-14,"OMS","Global"
"Belgium",1724,97027,4,9959,2020-09-15,"OMS","Global"
"Belgium",1628,98655,3,9962,2020-09-16,"OMS","Global"
"Belgium",1942,100597,3,9965,2020-09-17,"OMS","Global"
"Belgium",1750,102347,1,9966,2020-09-18,"OMS","Global"
"Belgium",1709,104056,6,9972,2020-09-19,"OMS","Global"
"Belgium",894,104950,8,9980,2020-09-20,"OMS","Global"
"Belgium",461,105411,3,9983,2020-09-21,"OMS","Global"
"Belgium",2202,107613,3,9986,2020-09-22,"OMS","Global"
"Belgium",2074,109687,1,9987,2020-09-23,"OMS","Global"
"Belgium",2096,111783,8,9995,2020-09-24,"OMS","Global"
"Belgium",1795,113578,4,9999,2020-09-25,"OMS","Global"
"Belgium",1623,115201,5,10004,2020-09-26,"OMS","Global"
"Belgium",944,116145,7,10011,2020-09-27,"OMS","Global"
"Belgium",540,116685,12,10023,2020-09-28,"OMS","Global"
"Belgium",2782,119467,13,10036,2020-09-29,"OMS","Global"
"Belgium",2984,122451,10,10046,2020-09-30,"OMS","Global"
"Belgium",3243,125694,6,10052,2020-10-01,"OMS","Global"
"Belgium",3410,129104,15,10067,2020-10-02,"OMS","Global"
"Belgium",3721,132825,11,10078,2020-10-03,"OMS","Global"
"Belgium",1709,134534,15,10093,2020-10-04,"OMS","Global"
"Belgium",1035,135569,14,10107,2020-10-05,"OMS","Global"
"Belgium",5249,140818,15,10122,2020-10-06,"OMS","Global"
"Belgium",5687,146505,19,10141,2020-10-07,"OMS","Global"
"Belgium",6803,153308,20,10161,2020-10-08,"OMS","Global"
"Belgium",6588,159896,20,10181,2020-10-09,"OMS","Global"
"Belgium",7791,167687,20,10201,2020-10-10,"OMS","Global"
"Belgium",4310,171997,22,10223,2020-10-11,"OMS","Global"
"Belgium",2403,174400,27,10250,2020-10-12,"OMS","Global"
"Belgium",9737,184137,36,10286,2020-10-13,"OMS","Global"
"Belgium",12579,196716,35,10321,2020-10-14,"OMS","Global"
"Belgium",12304,209020,41,10362,2020-10-15,"OMS","Global"
"Belgium",11818,220838,35,10397,2020-10-16,"OMS","Global"
"Belgium",13477,234315,36,10433,2020-10-17,"OMS","Global"
"Belgium",7996,242311,23,10456,2020-10-18,"OMS","Global"
"Belgium",4289,246600,31,10487,2020-10-19,"OMS","Global"
"Belgium",15562,262162,53,10540,2020-10-20,"OMS","Global"
"Belgium",19265,281427,52,10592,2020-10-21,"OMS","Global"
"Belgium",17487,298914,61,10653,2020-10-22,"OMS","Global"
"Belgium",17688,316602,57,10710,2020-10-23,"OMS","Global"
"Belgium",18877,335479,93,10803,2020-10-24,"OMS","Global"
"Belgium",11559,347038,95,10898,2020-10-25,"OMS","Global"
"Belgium",4895,351933,96,10994,2020-10-26,"OMS","Global"
"Belgium",19868,371801,123,11117,2020-10-27,"OMS","Global"
"Belgium",22214,394015,130,11247,2020-10-28,"OMS","Global"
"Belgium",17999,412014,143,11390,2020-10-29,"OMS","Global"
"Belgium",15090,427104,142,11532,2020-10-30,"OMS","Global"
"Belgium",15403,442507,184,11716,2020-10-31,"OMS","Global"
"Belgium",6308,448815,176,11892,2020-11-01,"OMS","Global"
"Belgium",2667,451482,163,12055,2020-11-02,"OMS","Global"
"Belgium",13858,465340,210,12265,2020-11-03,"OMS","Global"
"Belgium",12103,477443,173,12438,2020-11-04,"OMS","Global"
"Belgium",9230,486673,197,12635,2020-11-05,"OMS","Global"
"Belgium",7660,494333,208,12843,2020-11-06,"OMS","Global"
"Belgium",6648,500981,211,13054,2020-11-07,"OMS","Global"
"Belgium",3046,504027,208,13262,2020-11-08,"OMS","Global"
"Belgium",1449,505476,209,13471,2020-11-09,"OMS","Global"
"Belgium",8636,514112,195,13666,2020-11-10,"OMS","Global"
"Belgium",7701,521813,217,13883,2020-11-11,"OMS","Global"
"Belgium",2004,523817,194,14077,2020-11-12,"OMS","Global"
"Belgium",6482,530299,172,14249,2020-11-13,"OMS","Global"
"Belgium",5711,536010,183,14432,2020-11-14,"OMS","Global"
"Belgium",2371,538381,177,14609,2020-11-15,"OMS","Global"
"Belgium",1057,539438,192,14801,2020-11-16,"OMS","Global"
"Belgium",5821,545259,195,14996,2020-11-17,"OMS","Global"
"Belgium",4829,550088,157,15153,2020-11-18,"OMS","Global"
"Belgium",3703,553791,160,15313,2020-11-19,"OMS","Global"
"Belgium",3019,556810,172,15485,2020-11-20,"OMS","Global"
"Belgium",3082,559892,171,15656,2020-11-21,"OMS","Global"
"Belgium",1263,561155,140,15796,2020-11-22,"OMS","Global"
"Belgium",589,561744,135,15931,2020-11-23,"OMS","Global"
"Belgium",3958,565702,139,16070,2020-11-24,"OMS","Global"
"Belgium",2877,568579,122,16192,2020-11-25,"OMS","Global"
"Belgium",2685,571264,139,16331,2020-11-26,"OMS","Global"
"Belgium",2428,573692,117,16448,2020-11-27,"OMS","Global"
"Belgium",2741,576433,125,16573,2020-11-28,"OMS","Global"
"Belgium",1006,577439,115,16688,2020-11-29,"OMS","Global"
"Belgium",560,577999,118,16806,2020-11-30,"OMS","Global"
"Belgium",3304,581303,101,16907,2020-12-01,"OMS","Global"
"Belgium",2698,584001,110,17017,2020-12-02,"OMS","Global"
"Belgium",2619,586620,117,17134,2020-12-03,"OMS","Global"
"Belgium",2386,589006,94,17228,2020-12-04,"OMS","Global"
"Belgium",2567,591573,109,17337,2020-12-05,"OMS","Global"
"Belgium",1101,592674,87,17424,2020-12-06,"OMS","Global"
"Belgium",601,593275,85,17509,2020-12-07,"OMS","Global"
"Belgium",3371,596646,97,17606,2020-12-08,"OMS","Global"
"Belgium",2725,599371,93,17699,2020-12-09,"OMS","Global"
"Belgium",2769,602140,90,17789,2020-12-10,"OMS","Global"
"Belgium",2676,604816,95,17884,2020-12-11,"OMS","Global"
"Belgium",2920,607736,114,17998,2020-12-12,"OMS","Global"
"Belgium",1595,609331,87,18085,2020-12-13,"OMS","Global"
"Belgium",742,610073,92,18177,2020-12-14,"OMS","Global"
"Belgium",3843,613916,100,18277,2020-12-15,"OMS","Global"
"Belgium",3239,617155,103,18380,2020-12-16,"OMS","Global"
"Belgium",2856,620011,98,18478,2020-12-17,"OMS","Global"
"Belgium",2795,622806,89,18567,2020-12-18,"OMS","Global"
"Belgium",2835,625641,84,18651,2020-12-19,"OMS","Global"
"Belgium",1462,627103,93,18744,2020-12-20,"OMS","Global"
"Belgium",655,627758,89,18833,2020-12-21,"OMS","Global"
"Belgium",3395,631153,70,18903,2020-12-22,"OMS","Global"
"Belgium",2707,633860,102,19005,2020-12-23,"OMS","Global"
"Belgium",2463,636323,92,19097,2020-12-24,"OMS","Global"
"Belgium",1783,638106,81,19178,2020-12-25,"OMS","Global"
"Belgium",520,638626,67,19245,2020-12-26,"OMS","Global"
"Belgium",1160,639786,64,19309,2020-12-27,"OMS","Global"
"Belgium",558,640344,61,19370,2020-12-28,"OMS","Global"
"Belgium",2749,643093,63,19433,2020-12-29,"OMS","Global"
"Belgium",2420,645513,77,19510,2020-12-30,"OMS","Global"
"Belgium",2081,647594,74,19584,2020-12-31,"OMS","Global"
"Belgium",1721,649315,87,19671,2021-01-01,"OMS","Global"
"Belgium",482,649797,50,19721,2021-01-02,"OMS","Global"
"Belgium",1121,650918,64,19785,2021-01-03,"OMS","Global"
"Belgium",821,651739,42,19827,2021-01-04,"OMS","Global"
"Belgium",3122,654861,59,19886,2021-01-05,"OMS","Global"
"Belgium",2823,657684,63,19949,2021-01-06,"OMS","Global"
"Belgium",2518,660202,56,20005,2021-01-07,"OMS","Global"
"Belgium",1982,662184,53,20058,2021-01-08,"OMS","Global"
"Belgium",2052,664236,50,20108,2021-01-09,"OMS","Global"
"Belgium",1394,665630,52,20160,2021-01-10,"OMS","Global"
"Belgium",858,666488,56,20216,2021-01-11,"OMS","Global"
"Belgium",3083,669571,53,20269,2021-01-12,"OMS","Global"
"Belgium",2489,672060,51,20320,2021-01-13,"OMS","Global"
"Belgium",2219,674279,42,20362,2021-01-14,"OMS","Global"
"Belgium",2193,676472,62,20424,2021-01-15,"OMS","Global"
"Belgium",2177,678649,48,20472,2021-01-16,"OMS","Global"
"Belgium",1191,679840,46,20518,2021-01-17,"OMS","Global"
"Belgium",722,680562,44,20562,2021-01-18,"OMS","Global"
"Belgium",3049,683611,57,20619,2021-01-19,"OMS","Global"
"Belgium",2487,686098,61,20680,2021-01-20,"OMS","Global"
"Belgium",2546,688644,49,20729,2021-01-21,"OMS","Global"
"Belgium",2387,691031,52,20781,2021-01-22,"OMS","Global"
"Belgium",2636,693667,49,20830,2021-01-23,"OMS","Global"
"Belgium",1399,695066,67,20897,2021-01-24,"OMS","Global"
"Belgium",822,695888,39,20936,2021-01-25,"OMS","Global"
"Belgium",3421,699309,44,20980,2021-01-26,"OMS","Global"
"Belgium",2780,702089,52,21032,2021-01-27,"OMS","Global"
"Belgium",2599,704688,41,21073,2021-01-28,"OMS","Global"
"Belgium",2609,707297,55,21128,2021-01-29,"OMS","Global"
"Belgium",3034,710331,44,21172,2021-01-30,"OMS","Global"
"Belgium",1573,711904,29,21201,2021-01-31,"OMS","Global"
"Belgium",863,712767,32,21233,2021-02-01,"OMS","Global"
"Belgium",3383,716150,38,21271,2021-02-02,"OMS","Global"
"Belgium",2683,718833,52,21323,2021-02-03,"OMS","Global"
"Belgium",2416,721249,42,21365,2021-02-04,"OMS","Global"
"Belgium",2414,723663,34,21399,2021-02-05,"OMS","Global"
"Belgium",2485,726148,55,21454,2021-02-06,"OMS","Global"
"Belgium",1271,727419,41,21495,2021-02-07,"OMS","Global"
"Belgium",601,728020,41,21536,2021-02-08,"OMS","Global"
"Belgium",2609,730629,37,21573,2021-02-09,"OMS","Global"
"Belgium",2156,732785,41,21614,2021-02-10,"OMS","Global"
"Belgium",2157,734942,42,21656,2021-02-11,"OMS","Global"
"Belgium",2102,737044,35,21691,2021-02-12,"OMS","Global"
"Belgium",2045,739089,43,21734,2021-02-13,"OMS","Global"
"Belgium",1136,740225,31,21765,2021-02-14,"OMS","Global"
"Belgium",612,740837,52,21817,2021-02-15,"OMS","Global"
"Belgium",2793,743630,37,21854,2021-02-16,"OMS","Global"
"Belgium",2398,746028,39,21893,2021-02-17,"OMS","Global"
"Belgium",2556,748584,28,21921,2021-02-18,"OMS","Global"
"Belgium",2579,751163,33,21954,2021-02-19,"OMS","Global"
"Belgium",2845,754008,28,21982,2021-02-20,"OMS","Global"
"Belgium",1559,755567,22,22004,2021-02-21,"OMS","Global"
"Belgium",816,756383,26,22030,2021-02-22,"OMS","Global"
"Belgium",3381,759764,20,22050,2021-02-23,"OMS","Global"
"Belgium",2918,762682,26,22076,2021-02-24,"OMS","Global"
"Belgium",2764,765446,21,22097,2021-02-25,"OMS","Global"
"Belgium",2661,768107,28,22125,2021-02-26,"OMS","Global"
"Belgium",2836,770943,22,22147,2021-02-27,"OMS","Global"
"Belgium",1504,772447,29,22176,2021-02-28,"OMS","Global"
"Belgium",718,773165,30,22206,2021-03-01,"OMS","Global"
"Belgium",3243,776408,29,22235,2021-03-02,"OMS","Global"
"Belgium",2774,779182,25,22260,2021-03-03,"OMS","Global"
"Belgium",2771,781953,26,22286,2021-03-04,"OMS","Global"
"Belgium",2708,784661,16,22302,2021-03-05,"OMS","Global"
"Belgium",2749,787410,33,22335,2021-03-06,"OMS","Global"
"Belgium",1524,788934,24,22359,2021-03-07,"OMS","Global"
"Belgium",795,789729,19,22378,2021-03-08,"OMS","Global"
"Belgium",3709,793438,36,22414,2021-03-09,"OMS","Global"
"Belgium",3419,796857,23,22437,2021-03-10,"OMS","Global"
"Belgium",3412,800269,24,22461,2021-03-11,"OMS","Global"
"Belgium",3510,803779,26,22487,2021-03-12,"OMS","Global"
"Belgium",3764,807543,20,22507,2021-03-13,"OMS","Global"
"Belgium",2182,809725,23,22530,2021-03-14,"OMS","Global"
"Belgium",1391,811116,20,22550,2021-03-15,"OMS","Global"
"Belgium",5260,816376,24,22574,2021-03-16,"OMS","Global"
"Belgium",4547,820923,28,22602,2021-03-17,"OMS","Global"
"Belgium",4641,825564,24,22626,2021-03-18,"OMS","Global"
"Belgium",2377,827941,24,22650,2021-03-19,"OMS","Global"
"Belgium",0,827941,0,22650,2021-03-20,"OMS","Global"
"Belgium",0,827941,0,22650,2021-03-21,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-03,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-04,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-05,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-06,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-07,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-08,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-09,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-10,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-11,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-12,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-13,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-14,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-15,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-16,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-17,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-18,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-19,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-20,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-21,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-22,"OMS","Global"
"Bosnia and Herzegovina",0,0,0,0,2020-01-23,"OMS","Global"
